419	6301	16.000	2.015	
419	6305	16.000	2.015	
419	6309	16.000	2.015	
438	6301	17.000	2.015	
438	6305	17.000	2.015	
432	6301	18.000	2.015	
432	6309	18.000	2.015	
436	6305	18.000	2.015	
436	6309	18.000	2.015	
331	6305	19.000	2.015	
331	6309	19.000	2.015	
348	6301	20.000	2.015	
348	6305	20.000	2.015	
348	6309	20.000	2.015	
422	6301	20.000	2.015	
422	6305	20.000	2.015	
422	6309	20.000	2.015	
355	6301	21.000	2.015	
355	6305	21.000	2.015	
355	6309	21.000	2.015	
368	6301	24.000	2.015	
368	6305	24.000	2.015	
304	6301	27.000	2.015	
304	6305	27.000	2.015	
304	6309	27.000	2.015	
426	6301	27.000	2.015	
426	6305	27.000	2.015	
426	6309	27.000	2.015	
455	6305	27.000	2.015	
455	6309	27.000	2.015	
320	6301	28.000	2.015	
492	6301	28.000	2.015	
492	6305	28.000	2.015	
397	6301	28.000	2.015	
397	6305	28.000	2.015	
397	6309	28.000	2.015	
319	6301	28.000	2.015	
319	6305	28.000	2.015	
319	6309	28.000	2.015	
327	6305	28.000	2.015	
327	6309	28.000	2.015	
359	6301	28.000	2.015	
359	6305	28.000	2.015	
359	6309	28.000	2.015	
428	6301	29.000	2.015	
428	6309	29.000	2.015	
468	6301	29.000	2.015	
468	6305	29.000	2.015	
468	6309	29.000	2.015	
337	6301	29.000	2.015	
337	6305	29.000	2.015	
386	6305	30.000	2.015	
386	6309	30.000	2.015	
343	6301	30.000	2.015	
343	6305	30.000	2.015	
343	6309	30.000	2.015	
494	6309	31.000	2.015	
371	6301	31.000	2.015	
371	6309	31.000	2.015	
416	6301	32.000	2.015	
416	6305	32.000	2.015	
416	6309	32.000	2.015	
452	6301	32.000	2.015	
452	6305	32.000	2.015	
452	6309	32.000	2.015	
338	6305	34.000	2.015	
338	6309	34.000	2.015	
311	6301	34.000	2.015	
311	6309	34.000	2.015	
414	6301	35.000	2.015	
414	6309	35.000	2.015	
448	6301	36.000	2.015	
448	6309	36.000	2.015	
348	6301	37.000	2.030	
348	6305	37.000	2.030	
348	6309	37.000	2.030	
419	6301	39.000	2.030	
419	6305	39.000	2.030	
419	6309	39.000	2.030	
341	6301	41.000	2.015	
341	6305	41.000	2.015	
341	6309	41.000	2.015	
369	6301	41.000	2.015	
369	6309	41.000	2.015	
452	6301	44.000	2.030	
452	6305	44.000	2.030	
452	6309	44.000	2.030	
480	6301	44.000	2.015	
480	6305	44.000	2.015	
480	6309	44.000	2.015	
331	6305	44.000	2.030	
331	6309	44.000	2.030	
327	6305	45.000	2.030	
327	6309	45.000	2.030	
439	6301	45.000	2.015	
439	6305	45.000	2.015	
439	6309	45.000	2.015	
499	6301	45.000	2.015	
499	6305	45.000	2.015	
499	6309	45.000	2.015	
321	6301	49.000	2.015	
321	6305	49.000	2.015	
321	6309	49.000	2.015	
446	6301	49.000	2.015	
446	6309	49.000	2.015	
431	6301	49.000	2.015	
431	6305	49.000	2.015	
431	6309	49.000	2.015	
393	6301	50.000	2.015	
393	6305	50.000	2.015	
427	6301	50.000	2.015	
427	6305	50.000	2.015	
427	6309	50.000	2.015	
372	6301	52.000	2.015	
372	6305	52.000	2.015	
372	6309	52.000	2.015	
349	6301	52.000	2.015	
349	6305	52.000	2.015	
349	6309	52.000	2.015	
473	6301	52.000	2.015	
473	6305	52.000	2.015	
473	6309	52.000	2.015	
399	6301	52.000	2.015	
399	6305	52.000	2.015	
455	6305	52.000	2.030	
455	6309	52.000	2.030	
421	6301	53.000	2.015	
421	6305	53.000	2.015	
382	6305	53.000	2.015	
382	6309	53.000	2.015	
329	6301	54.000	2.015	
329	6305	54.000	2.015	
329	6309	54.000	2.015	
436	6305	55.000	2.030	
436	6309	55.000	2.030	
419	6301	55.000	2.045	
419	6305	55.000	2.045	
419	6309	55.000	2.045	
340	6305	58.000	2.015	
492	6301	59.000	2.030	
492	6305	59.000	2.030	
337	6301	59.000	2.030	
337	6305	59.000	2.030	
481	6301	61.000	2.015	
481	6305	61.000	2.015	
481	6309	61.000	2.015	
464	6301	62.000	2.015	
464	6305	62.000	2.015	
464	6309	62.000	2.015	
367	6301	62.000	2.015	
367	6305	62.000	2.015	
367	6309	62.000	2.015	
479	6301	62.000	2.015	
479	6305	62.000	2.015	
479	6309	62.000	2.015	
408	6301	65.000	2.015	
408	6305	65.000	2.015	
448	6301	65.000	2.030	
448	6309	65.000	2.030	
434	6301	66.000	2.015	
434	6305	66.000	2.015	
434	6309	66.000	2.015	
355	6301	66.000	2.030	
355	6305	66.000	2.030	
355	6309	66.000	2.030	
391	6301	66.000	2.015	
391	6305	66.000	2.015	
391	6309	66.000	2.015	
451	6305	66.000	2.015	
395	6301	68.000	2.015	
395	6305	68.000	2.015	
395	6309	68.000	2.015	
371	6301	70.000	2.030	
371	6309	70.000	2.030	
401	6301	72.000	2.015	
401	6305	72.000	2.015	
302	6305	72.000	2.015	
302	6309	72.000	2.015	
433	6301	73.000	2.015	
433	6305	73.000	2.015	
459	6301	73.000	2.015	
459	6305	73.000	2.015	
459	6309	73.000	2.015	
495	6301	73.000	2.015	
495	6305	73.000	2.015	
495	6309	73.000	2.015	
420	6301	75.000	2.015	
420	6305	75.000	2.015	
420	6309	75.000	2.015	
417	6301	75.000	2.015	
417	6305	75.000	2.015	
417	6309	75.000	2.015	
469	6301	75.000	2.015	
469	6309	75.000	2.015	
491	6301	75.000	2.015	
491	6305	75.000	2.015	
491	6309	75.000	2.015	
379	6301	77.000	2.015	
379	6305	77.000	2.015	
379	6309	77.000	2.015	
348	6301	80.000	2.045	
348	6305	80.000	2.045	
348	6309	80.000	2.045	
422	6301	80.000	2.030	
422	6305	80.000	2.030	
422	6309	80.000	2.030	
426	6301	80.000	2.030	
426	6305	80.000	2.030	
426	6309	80.000	2.030	
429	6301	81.000	2.015	
429	6305	81.000	2.015	
429	6309	81.000	2.015	
474	6301	82.000	2.015	
474	6305	82.000	2.015	
474	6309	82.000	2.015	
310	6301	84.000	2.015	
310	6309	84.000	2.015	
444	6301	85.000	2.015	
444	6309	85.000	2.015	
439	6301	87.000	2.030	
439	6305	87.000	2.030	
439	6309	87.000	2.030	
414	6301	89.000	2.030	
414	6309	89.000	2.030	
336	6305	91.000	2.015	
336	6309	91.000	2.015	
436	6305	91.000	2.045	
436	6309	91.000	2.045	
460	6301	91.000	2.015	
460	6305	91.000	2.015	
460	6309	91.000	2.015	
354	6309	93.000	2.015	
317	6309	95.000	2.015	
432	6301	96.000	2.030	
432	6309	96.000	2.030	
480	6301	96.000	2.030	
480	6305	96.000	2.030	
480	6309	96.000	2.030	
302	6305	99.000	2.030	
302	6309	99.000	2.030	
318	6301	99.000	2.015	
318	6305	99.000	2.015	
318	6309	99.000	2.015	
465	6301	100.000	2.015	
465	6305	100.000	2.015	
465	6309	100.000	2.015	
488	6301	101.000	2.015	
488	6305	101.000	2.015	
488	6309	101.000	2.015	
358	6301	101.000	2.015	
358	6305	101.000	2.015	
358	6309	101.000	2.015	
390	6305	101.000	2.015	
442	6301	101.000	2.015	
442	6305	101.000	2.015	
442	6309	101.000	2.015	
368	6301	102.000	2.030	
368	6305	102.000	2.030	
388	6301	102.000	2.015	
388	6309	102.000	2.015	
366	6301	102.000	2.015	
366	6305	102.000	2.015	
366	6309	102.000	2.015	
377	6301	105.000	2.015	
377	6305	105.000	2.015	
377	6309	105.000	2.015	
427	6301	105.000	2.030	
427	6305	105.000	2.030	
427	6309	105.000	2.030	
313	6301	107.000	2.015	
313	6305	107.000	2.015	
313	6309	107.000	2.015	
306	6301	107.000	2.015	
306	6305	107.000	2.015	
419	6301	108.000	2.060	
419	6305	108.000	2.060	
419	6309	108.000	2.060	
471	6301	109.000	2.015	
471	6305	109.000	2.015	
471	6309	109.000	2.015	
351	6301	111.000	2.015	
351	6309	111.000	2.015	
312	6301	112.000	2.015	
312	6305	112.000	2.015	
312	6309	112.000	2.015	
458	6301	112.000	2.015	
458	6305	112.000	2.015	
311	6301	112.000	2.030	
311	6309	112.000	2.030	
474	6301	113.000	2.030	
474	6305	113.000	2.030	
474	6309	113.000	2.030	
384	6301	114.000	2.015	
384	6305	114.000	2.015	
318	6301	114.000	2.030	
318	6305	114.000	2.030	
318	6309	114.000	2.030	
358	6301	115.000	2.030	
358	6305	115.000	2.030	
358	6309	115.000	2.030	
